"<p>_[0.5*rho_ref*Ub^2]","Points:0","Points:1","Points:2","vtkOriginalPointIds"
46.86299896240234,0,1,0,0
46.87494659423828,0.01584343053400517,0.999998152256012,0,256
46.88536834716797,0.03168686106801033,0.9999934434890747,0,512
46.89875793457031,0.04753029346466064,0.9999913573265076,0,768
46.91020584106445,0.06337372213602066,0.9999973773956299,0,1024
46.92558670043945,0.07921715080738068,1.000010967254639,0,1280
46.93835830688477,0.0950605720281601,1.000002980232239,0,1536
46.95535278320312,0.1109037548303604,0.9999219179153442,0,1792
46.96832275390625,0.1267446130514145,0.9996466040611267,0,2048
46.98696899414062,0.142576664686203,0.9990543127059937,0,2304
46.99984741210938,0.1583936661481857,0.9981436133384705,0,2560
47.0206298828125,0.174191489815712,0.9969455003738403,0,2816
47.03250885009766,0.1899616420269012,0.9954267740249634,0,3072
47.05455780029297,0.2056910544633865,0.9935328960418701,0,3328
47.06566619873047,0.2213655710220337,0.9912288188934326,0,3584
47.08695220947266,0.2369695752859116,0.9884880781173706,0,3840
47.09766006469727,0.2524850070476532,0.9852840304374695,0,4096
47.11586380004883,0.2678914666175842,0.9815916419029236,0,4352
47.12664031982422,0.2831674218177795,0.9773921966552734,0,4608
47.14046478271484,0.2982903122901917,0.9726712107658386,0,4864
47.15203094482422,0.3132376968860626,0.9674212336540222,0,5120
47.16161346435547,0.3279878795146942,0.9616402387619019,0,5376
47.17441177368164,0.3425287008285522,0.9553508758544922,0,5632
47.18076705932617,0.3568623661994934,0.9486024975776672,0,5888
47.19444274902344,0.3709952235221863,0.9414427876472473,0,6144
47.19821548461914,0.3849343657493591,0.9339127540588379,0,6400
47.21238327026367,0.3986889123916626,0.9260504841804504,0,6656
47.21391677856445,0.4122689664363861,0.9178903698921204,0,6912
47.2282600402832,0.4256848096847534,0.9094629287719727,0,7168
47.22800064086914,0.4389478266239166,0.9007968306541443,0,7424
47.2419319152832,0.452067643404007,0.8919154405593872,0,7680
47.24032592773438,0.4650534689426422,0.8828391432762146,0,7936
47.25346374511719,0.4779151380062103,0.8735877871513367,0,8192
47.25131225585938,0.490663468837738,0.8641807436943054,0,8448
47.2633171081543,0.5033097267150879,0.8546369671821594,0,8704
47.26142501831055,0.5158639550209045,0.8449724316596985,0,8960
47.27164840698242,0.5283334255218506,0.835198700428009,0,9216
47.27048873901367,0.5407249927520752,0.8253264427185059,0,9472
47.27893447875977,0.5530461668968201,0.8153663873672485,0,9728
47.27844619750977,0.5653043389320374,0.8053289651870728,0,9984
47.2852668762207,0.5775073766708374,0.7952244877815247,0,10240
47.28520584106445,0.5896629691123962,0.7850630283355713,0,10496
47.2907829284668,0.6017786264419556,0.7748539447784424,0,10752
47.29105377197266,0.6138609051704407,0.7646054029464722,0,11008
47.2952995300293,0.6259161233901978,0.7543250918388367,0,11264
47.29600524902344,0.637951135635376,0.7440209984779358,0,11520
47.29920959472656,0.6499723196029663,0.7337008714675903,0,11776
47.30026245117188,0.6619864702224731,0.7233725190162659,0,12032
47.30264663696289,0.6740002036094666,0.7130436897277832,0,12288
47.30384826660156,0.6860201954841614,0.7027221918106079,0,12544
47.30583572387695,0.6980531215667725,0.692415714263916,0,12800
47.30673980712891,0.7101055979728699,0.6821321249008179,0,13056
47.30856323242188,0.7221838235855103,0.6718788743019104,0,13312
47.30907821655273,0.7342899441719055,0.6616584062576294,0,13568
47.31089782714844,0.746423065662384,0.6514701247215271,0,13824
47.31106567382812,0.7585824131965637,0.6413131952285767,0,14080
47.31274032592773,0.7707672715187073,0.6311867833137512,0,14336
47.31292724609375,0.7829767465591431,0.6210901141166687,0,14592
47.3140754699707,0.795210063457489,0.6110223531723022,0,14848
47.31453323364258,0.807466447353363,0.600982666015625,0,15104
47.31516265869141,0.8197451829910278,0.5909703373908997,0,15360
47.31588363647461,0.8320454359054565,0.5809844136238098,0,15616
47.31644439697266,0.8443663716316223,0.5710241198539734,0,15872
47.31681060791016,0.8567073941230774,0.5610886216163635,0,16128
47.31783294677734,0.8690676093101501,0.5511770248413086,0,16384
47.31757354736328,0.8844953179359436,0.5388580560684204,0,16640
47.31951904296875,0.8999495506286621,0.5265722870826721,0,16896
47.31872940063477,0.915428638458252,0.5143179297447205,0,17152
47.32076263427734,0.9309308528900146,0.5020927786827087,0,17408
47.3201789855957,0.9464544653892517,0.489894837141037,0,17664
47.32181930541992,0.9619977474212646,0.4777219891548157,0,17920
47.32160568237305,0.9775590300559998,0.4655720889568329,0,18176
47.32304000854492,0.9931364059448242,0.4534429311752319,0,18432
47.32259750366211,1.008728265762329,0.4413323402404785,0,18688
47.32440567016602,1.024332761764526,0.4292380213737488,0,18944
47.32340240478516,1.039948105812073,0.4171577394008636,0,19200
47.32565689086914,1.055572509765625,0.4050891995429993,0,19456
47.32446670532227,1.071204304695129,0.3930301070213318,0,19712
47.32654571533203,1.086842656135559,0.3809796273708344,0,19968
47.32587051391602,1.102491855621338,0.3689432740211487,0,20224
47.3272819519043,1.118157386779785,0.3569281697273254,0,20480
47.3272819519043,1.13384485244751,0.344941645860672,0,20736
47.32822418212891,1.149559736251831,0.3329910635948181,0,20992
47.32838439941406,1.165307521820068,0.3210840225219727,0,21248
47.32953643798828,1.18109405040741,0.3092283010482788,0,21504
47.32939147949219,1.196924805641174,0.2974318563938141,0,21760
47.33099365234375,1.212805867195129,0.285703033208847,0,22016
47.33065795898438,1.228742837905884,0.2740504145622253,0,22272
47.33235549926758,1.244741916656494,0.2624830603599548,0,22528
47.33248519897461,1.260808825492859,0.2510102987289429,0,22784
47.33368682861328,1.276949882507324,0.2396420389413834,0,23040
47.33467483520508,1.293171286582947,0.2283886820077896,0,23296
47.33525848388672,1.309479236602783,0.2172612100839615,0,23552
47.33693313598633,1.325880169868469,0.206271305680275,0,23808
47.33719253540039,1.342380523681641,0.195431262254715,0,24064
47.33917236328125,1.358986973762512,0.1847543567419052,0,24320
47.33946228027344,1.37570583820343,0.1742545068264008,0,24576
47.34152603149414,1.392543911933899,0.1639468669891357,0,24832
47.3418083190918,1.409507632255554,0.153847336769104,0,25088
47.34401321411133,1.426603555679321,0.1439734250307083,0,25344
47.34404754638672,1.443837404251099,0.1343421936035156,0,25600
47.3466682434082,1.461210489273071,0.1249645426869392,0,25856
47.34624862670898,1.478722810745239,0.1158493384718895,0,26112
47.3491096496582,1.496373653411865,0.1070055887103081,0,26368
47.34854125976562,1.514162302017212,0.09844250977039337,0,26624
47.35125350952148,1.532087683677673,0.09016948193311691,0,26880
47.35111236572266,1.550148367881775,0.08219601213932037,0,27136
47.35322570800781,1.568342447280884,0.07453180104494095,0,27392
47.3538818359375,1.586667537689209,0.06718665361404419,0,27648
47.35521697998047,1.60512113571167,0.06017038226127625,0,27904
47.3565673828125,1.623699903488159,0.05349278822541237,0,28160
47.35731506347656,1.64240026473999,0.0471637099981308,0,28416
47.35903549194336,1.661218047142029,0.04119304195046425,0,28672
47.35953521728516,1.680148839950562,0.03559068962931633,0,28928
47.36140441894531,1.699187278747559,0.03036621958017349,0,29184
47.36174392700195,1.718327522277832,0.02552784606814384,0,29440
47.36371994018555,1.737563133239746,0.02108357846736908,0,29696
47.36368942260742,1.756887555122375,0.01704329997301102,0,29952
47.36593246459961,1.776294350624084,0.01341890543699265,0,30208
47.36528396606445,1.795775651931763,0.01022010017186403,0,30464
47.36794281005859,1.815321564674377,0.007442600093781948,0,30720
47.36666870117188,1.834921717643738,0.005077240988612175,0,30976
47.36948013305664,1.854568839073181,0.003141663037240505,0,31232
47.36770629882812,1.874257922172546,0.001696588122285903,0,31488
47.3701171875,1.893978953361511,0.0007842829800210893,0,31744
47.36829376220703,1.913714647293091,0.0002660560712683946,0,32000
47.37063598632812,1.933454871177673,0,0,32256
47.36925888061523,1.953197598457336,0,0,32512
47.37182998657227,1.97294020652771,0,0,32768
47.37166976928711,1.992682814598083,0,0,33024
47.3744010925293,2.012425422668457,0,0,33280
47.37527847290039,2.03216814994812,0,0,33536
47.37812042236328,2.051910877227783,0,0,33792
47.37992477416992,2.071653366088867,0,0,34048
47.3829460144043,2.09139609336853,0,0,34304
47.38559341430664,2.111138820648193,0,0,34560
47.38869857788086,2.130881547927856,0,0,34816
47.39219284057617,2.15062403678894,0,0,35072
47.39500427246094,2.170366764068604,0,0,35328
47.39940643310547,2.190109491348267,0,0,35584
47.40206146240234,2.209851980209351,0,0,35840
47.40718460083008,2.229594707489014,0,0,36096
47.40997314453125,2.249337434768677,0,0,36352
47.41532897949219,2.269079923629761,0,0,36608
47.41877746582031,2.288822650909424,0,0,36864
47.42417144775391,2.308565378189087,0,0,37120
47.42821502685547,2.328307867050171,0,0,37376
47.43356704711914,2.348050594329834,0,0,37632
47.43793869018555,2.367793321609497,0,0,37888
47.44346618652344,2.38753604888916,0,0,38144
47.44818496704102,2.407278537750244,0,0,38400
47.45368957519531,2.427021265029907,0,0,38656
47.45867919921875,2.44676399230957,0,0,38912
47.46405029296875,2.466506481170654,0,0,39168
47.46935653686523,2.486249208450317,0,0,39424
47.47460556030273,2.50599193572998,0,0,39680
47.47999954223633,2.525734424591064,0,0,39936
47.48517608642578,2.545477151870728,0,0,40192
47.49074172973633,2.565219879150391,0,0,40448
47.49591064453125,2.584962606430054,0,0,40704
47.50172805786133,2.604705095291138,0,0,40960
47.50679397583008,2.624447822570801,0,0,41216
47.51263046264648,2.644190549850464,0,0,41472
47.51772308349609,2.663933038711548,0,0,41728
47.52337265014648,2.683675765991211,0,0,41984
47.52873229980469,2.703418493270874,0,0,42240
47.53385925292969,2.723160982131958,0,0,42496
47.53953170776367,2.742903709411621,0,0,42752
47.54427337646484,2.762646436691284,0,0,43008
47.54999923706055,2.782388925552368,0,0,43264
47.55471038818359,2.802131652832031,0,0,43520
47.56007385253906,2.821874380111694,0,0,43776
47.56525421142578,2.841617107391357,0,0,44032
47.57005310058594,2.861359596252441,0,0,44288
47.57568740844727,2.881102323532104,0,0,44544
47.58008193969727,2.900845050811768,0,0,44800
47.58575057983398,2.920587539672852,0,0,45056
47.59027099609375,2.940330266952515,0,0,45312
47.59535980224609,2.960072994232178,0,0,45568
47.60049438476562,2.979815483093262,0,0,45824
47.60502243041992,2.999558210372925,0,0,46080
47.6104621887207,3.019300937652588,0,0,46336
47.61467742919922,3.039043664932251,0,0,46592
47.61988067626953,3.058786153793335,0,0,46848
47.62437438964844,3.078528881072998,0,0,47104
47.6291389465332,3.098271608352661,0,0,47360
47.63398361206055,3.118014097213745,0,0,47616
47.63836669921875,3.137756824493408,0,0,47872
47.64299011230469,3.157499551773071,0,0,48128
47.64742279052734,3.177242040634155,0,0,48384
47.65163421630859,3.196984767913818,0,0,48640
47.65641403198242,3.216727495193481,0,0,48896
47.66034317016602,3.236469984054565,0,0,49152
47.66503524780273,3.256212711334229,0,0,49408
47.6689453125,3.275955438613892,0,0,49664
47.67329406738281,3.295698165893555,0,0,49920
47.67756652832031,3.315440654754639,0,0,50176
47.68144989013672,3.335183382034302,0,0,50432
47.68589401245117,3.354926109313965,0,0,50688
47.6895751953125,3.374668598175049,0,0,50944
47.69374465942383,3.394411325454712,0,0,51200
47.69751739501953,3.414154052734375,0,0,51456
47.70145034790039,3.433896541595459,0,0,51712
47.70550537109375,3.453639268875122,0,0,51968
47.70913696289062,3.473381996154785,0,0,52224
47.71320724487305,3.493124723434448,0,0,52480
47.71683120727539,3.512867212295532,0,0,52736
47.7208137512207,3.532609939575195,0,0,52992
47.72449493408203,3.552352666854858,0,0,53248
47.72834396362305,3.572095155715942,0,0,53504
47.73199844360352,3.591837882995605,0,0,53760
47.73573303222656,3.611580610275269,0,0,54016
47.73915863037109,3.631323099136353,0,0,54272
47.74289703369141,3.651065826416016,0,0,54528
47.74621200561523,3.670808553695679,0,0,54784
47.74982070922852,3.690551042556763,0,0,55040
47.75326156616211,3.710293769836426,0,0,55296
47.75663375854492,3.730036497116089,0,0,55552
47.76029586791992,3.749779224395752,0,0,55808
47.76351547241211,3.769521713256836,0,0,56064
47.76729202270508,3.789264440536499,0,0,56320
47.77050018310547,3.809007167816162,0,0,56576
47.77386474609375,3.828749656677246,0,0,56832
47.77725601196289,3.848492383956909,0,0,57088
47.78020477294922,3.868235111236572,0,0,57344
47.78379821777344,3.887977600097656,0,0,57600
47.78648376464844,3.907720327377319,0,0,57856
47.7899169921875,3.927463054656982,0,0,58112
47.79278182983398,3.947205781936646,0,0,58368
47.79588317871094,3.966948270797729,0,0,58624
47.79900360107422,3.986690998077393,0,0,58880
47.8018684387207,4.006433486938477,0,0,59136
47.80501937866211,4.026176452636719,0,0,59392
47.80795288085938,4.045918941497803,0,0,59648
47.81076049804688,4.065661430358887,0,0,59904
47.81391143798828,4.085404396057129,0,0,60160
47.81644058227539,4.105146884918213,0,0,60416
47.81958770751953,4.124889373779297,0,0,60672
47.82225036621094,4.144632339477539,0,0,60928
47.82514190673828,4.164374828338623,0,0,61184
47.82817840576172,4.184117317199707,0,0,61440
47.83061599731445,4.203860282897949,0,0,61696
47.83372116088867,4.223602771759033,0,0,61952
47.83614730834961,4.243345260620117,0,0,62208
47.83905029296875,4.263088226318359,0,0,62464
47.84181976318359,4.282830715179443,0,0,62720
47.84423446655273,4.302573680877686,0,0,62976
47.84718704223633,4.32231616973877,0,0,63232
47.84938812255859,4.342058658599854,0,0,63488
47.8521728515625,4.361801624298096,0,0,63744
47.85458755493164,4.38154411315918,0,0,64000
47.85696792602539,4.401286602020264,0,0,64256
47.85963821411133,4.421029567718506,0,0,64512
47.86169815063477,4.44077205657959,0,0,64768
47.86435699462891,4.460514545440674,0,0,65024
47.86638641357422,4.480257511138916,0,0,65280
47.86884689331055,4.5,0,0,65536
47.8709602355957,4.519742488861084,0,0,65792
47.87339019775391,4.539485454559326,0,0,66048
47.87546539306641,4.55922794342041,0,0,66304
47.87799072265625,4.578970432281494,0,0,66560
47.87987518310547,4.598713397979736,0,0,66816
47.882568359375,4.61845588684082,0,0,67072
47.88426208496094,4.638198375701904,0,0,67328
47.88687515258789,4.657941341400146,0,0,67584
47.88860702514648,4.67768383026123,0,0,67840
47.89095687866211,4.697426319122314,0,0,68096
47.89291381835938,4.717169284820557,0,0,68352
47.89497375488281,4.736911773681641,0,0,68608
47.89704895019531,4.756654739379883,0,0,68864
47.89897155761719,4.776397228240967,0,0,69120
47.90107345581055,4.796139717102051,0,0,69376
47.90320205688477,4.815882682800293,0,0,69632
47.90504837036133,4.835625171661377,0,0,69888
47.90730285644531,4.855367660522461,0,0,70144
47.90885925292969,4.875110626220703,0,0,70400
47.91128158569336,4.894853115081787,0,0,70656
47.91271209716797,4.914595603942871,0,0,70912
47.91507720947266,4.934338569641113,0,0,71168
47.91651153564453,4.954081058502197,0,0,71424
47.91861724853516,4.973823547363281,0,0,71680
47.92021942138672,4.993566513061523,0,0,71936
47.92206192016602,5.013309001922607,0,0,72192
47.92375183105469,5.033051490783691,0,0,72448
47.92548751831055,5.052794456481934,0,0,72704
47.92716217041016,5.072536945343018,0,0,72960
47.92902374267578,5.092279434204102,0,0,73216
47.93050765991211,5.112022399902344,0,0,73472
47.93246459960938,5.131764888763428,0,0,73728
47.93386459350586,5.151507377624512,0,0,73984
47.93576431274414,5.171250343322754,0,0,74240
47.93729782104492,5.190992832183838,0,0,74496
47.93896484375,5.21073579788208,0,0,74752
47.94069671630859,5.230478286743164,0,0,75008
47.94224548339844,5.250220775604248,0,0,75264
47.94403076171875,5.26996374130249,0,0,75520
47.94569396972656,5.289706230163574,0,0,75776
47.94726181030273,5.309448719024658,0,0,76032
47.94924163818359,5.3291916847229,0,0,76288
47.95044708251953,5.348934173583984,0,0,76544
47.95264434814453,5.368676662445068,0,0,76800
47.95360946655273,5.388419628143311,0,0,77056
47.95580673217773,5.408162117004395,0,0,77312
47.95680618286133,5.427904605865479,0,0,77568
47.95878601074219,5.447647571563721,0,0,77824
47.96001434326172,5.467390060424805,0,0,78080
47.96172714233398,5.487132549285889,0,0,78336
47.96322250366211,5.506875514984131,0,0,78592
47.96479797363281,5.526618003845215,0,0,78848
47.96630477905273,5.546360492706299,0,0,79104
47.96799087524414,5.566103458404541,0,0,79360
47.96932220458984,5.585845947265625,0,0,79616
47.97128677368164,5.605588436126709,0,0,79872
47.97236633300781,5.625331401824951,0,0,80128
47.97440719604492,5.645073890686035,0,0,80384
47.97538757324219,5.664816856384277,0,0,80640
47.97740173339844,5.684559345245361,0,0,80896
47.97854995727539,5.704301834106445,0,0,81152
47.98037719726562,5.724044799804688,0,0,81408
47.98172378540039,5.743787288665771,0,0,81664
47.9833869934082,5.763529777526855,0,0,81920
47.98473739624023,5.783272743225098,0,0,82176
47.98642730712891,5.803015232086182,0,0,82432
47.98759841918945,5.822757720947266,0,0,82688
47.98956680297852,5.842500686645508,0,0,82944
47.99049377441406,5.862243175506592,0,0,83200
47.9926643371582,5.881985664367676,0,0,83456
47.99357604980469,5.901728630065918,0,0,83712
47.99575042724609,5.921471118927002,0,0,83968
47.99686813354492,5.941213607788086,0,0,84224
47.99881362915039,5.960956573486328,0,0,84480
48.00009536743164,5.980699062347412,0,0,84736
48.00196838378906,6.000441551208496,0,0,84992
48.00325775146484,6.020184516906738,0,0,85248
48.00518417358398,6.039927005767822,0,0,85504
48.0063362121582,6.059669494628906,0,0,85760
48.00843811035156,6.079412460327148,0,0,86016
48.00947570800781,6.099154949188232,0,0,86272
48.0117073059082,6.118897914886475,0,0,86528
48.01269912719727,6.138640403747559,0,0,86784
48.01491546630859,6.158382892608643,0,0,87040
48.01597213745117,6.178125858306885,0,0,87296
48.01811599731445,6.197868347167969,0,0,87552
48.01933288574219,6.217610836029053,0,0,87808
48.02141571044922,6.237353801727295,0,0,88064
48.02281951904297,6.257096290588379,0,0,88320
48.0249137878418,6.276838779449463,0,0,88576
48.02635955810547,6.296581745147705,0,0,88832
48.02857208251953,6.316324234008789,0,0,89088
48.02994155883789,6.336066722869873,0,0,89344
48.03229141235352,6.355809688568115,0,0,89600
48.03358840942383,6.375552177429199,0,0,89856
48.03606033325195,6.395294666290283,0,0,90112
48.03732299804688,6.415037631988525,0,0,90368
48.03987503051758,6.434780120849609,0,0,90624
48.04119873046875,6.454522609710693,0,0,90880
48.04377365112305,6.474265575408936,0,0,91136
48.04533767700195,6.49400806427002,0,0,91392
48.04778671264648,6.513750553131104,0,0,91648
48.04962539672852,6.533493518829346,0,0,91904
48.05194854736328,6.55323600769043,0,0,92160
48.0539665222168,6.572978973388672,0,0,92416
48.05631637573242,6.592721462249756,0,0,92672
48.05828475952148,6.61246395111084,0,0,92928
48.06086730957031,6.632206916809082,0,0,93184
48.06272888183594,6.651949405670166,0,0,93440
48.06546401977539,6.67169189453125,0,0,93696
48.06741714477539,6.691434860229492,0,0,93952
48.0700569152832,6.711177349090576,0,0,94208
48.07222747802734,6.73091983795166,0,0,94464
48.07469177246094,6.750662803649902,0,0,94720
48.07705688476562,6.770405292510986,0,0,94976
48.07960891723633,6.79014778137207,0,0,95232
48.08188629150391,6.809890747070312,0,0,95488
48.08484268188477,6.829633235931396,0,0,95744
48.08686447143555,6.84937572479248,0,0,96000
48.09019470214844,6.869118690490723,0,0,96256
48.09201812744141,6.888861179351807,0,0,96512
48.09552764892578,6.908603668212891,0,0,96768
48.09737777709961,6.928346633911133,0,0,97024
48.10086441040039,6.948089122772217,0,0,97280
48.10284805297852,6.967831611633301,0,0,97536
48.10629272460938,6.987574577331543,0,0,97792
48.10847091674805,7.007317066192627,0,0,98048
48.11195373535156,7.027060031890869,0,0,98304
48.11425018310547,7.046802520751953,0,0,98560
48.11774826049805,7.066545009613037,0,0,98816
48.12022399902344,7.086285591125488,0.0002660560712683946,0,99072
48.12366485595703,7.106020927429199,0.0007842829800210893,0,99328
48.12639236450195,7.125741958618164,0.001696588122285903,0,99584
48.13006210327148,7.145431041717529,0.003141663037240505,0,99840
48.13284301757812,7.165078163146973,0.005077240988612175,0,100096
48.13662719726562,7.184678554534912,0.007442600093781948,0,100352
48.13939666748047,7.204224109649658,0.01022010017186403,0,100608
48.14312744140625,7.223705768585205,0.01341890543699265,0,100864
48.14593887329102,7.243112564086914,0.01704329997301102,0,101120
48.14948272705078,7.262436866760254,0.02108357846736908,0,101376
48.15243530273438,7.281672477722168,0.02552784606814384,0,101632
48.15554809570312,7.300812721252441,0.03036621958017349,0,101888
48.15855026245117,7.319850921630859,0.03559068962931633,0,102144
48.16125869750977,7.338781833648682,0.04119304195046425,0,102400
48.16407775878906,7.35759973526001,0.0471637099981308,0,102656
48.16656494140625,7.37630033493042,0.05349278822541237,0,102912
48.16897964477539,7.39487886428833,0.06017038226127625,0,103168
48.17110443115234,7.413332462310791,0.06718665361404419,0,103424
48.17326736450195,7.431657791137695,0.07453180104494095,0,103680
48.17459487915039,7.449851512908936,0.08219601213932037,0,103936
48.17704391479492,7.467912197113037,0.09016948193311691,0,104192
48.17716598510742,7.485837936401367,0.09844250977039337,0,104448
48.18002319335938,7.503626346588135,0.1070055887103081,0,104704
48.17910385131836,7.52127742767334,0.1158493384718895,0,104960
48.18198013305664,7.53878927230835,0.1249645426869392,0,105216
48.1805419921875,7.556162357330322,0.1343421936035156,0,105472
48.18262100219727,7.5733962059021,0.1439734250307083,0,105728
48.18116760253906,7.590492248535156,0.153847336769104,0,105984
48.18243789672852,7.607456207275391,0.1639468669891357,0,106240
48.18082809448242,7.624294281005859,0.1742545068264008,0,106496
48.18128204345703,7.641013145446777,0.1847543567419052,0,106752
48.17929077148438,7.657619476318359,0.195431262254715,0,107008
48.17888641357422,7.67411994934082,0.206271305680275,0,107264
48.17649459838867,7.690520763397217,0.2172612100839615,0,107520
48.17522811889648,7.706828594207764,0.2283886820077896,0,107776
48.17253875732422,7.723050117492676,0.2396420389413834,0,108032
48.17045974731445,7.739191055297852,0.2510102987289429,0,108288
48.16743850708008,7.755258083343506,0.2624830603599548,0,108544
48.16470718383789,7.771256923675537,0.2740504145622253,0,108800
48.16108322143555,7.78719425201416,0.285703033208847,0,109056
48.15797805786133,7.803075313568115,0.2974318563938141,0,109312
48.15357208251953,7.818905830383301,0.3092283010482788,0,109568
48.15004730224609,7.834692478179932,0.3210840225219727,0,109824
48.14486694335938,7.850440502166748,0.3329910635948181,0,110080
48.14067459106445,7.86615514755249,0.344941645860672,0,110336
48.13517761230469,7.881842613220215,0.3569281697273254,0,110592
48.13002014160156,7.897508144378662,0.3689432740211487,0,110848
48.12444686889648,7.91315746307373,0.3809796273708344,0,111104
48.11849975585938,7.92879581451416,0.3930301070213318,0,111360
48.11273193359375,7.944427490234375,0.4050891995429993,0,111616
48.10655212402344,7.960052013397217,0.4171577394008636,0,111872
48.10016250610352,7.975667476654053,0.4292380213737488,0,112128
48.09395980834961,7.991271495819092,0.4413323402404785,0,112384
48.08679962158203,8.006863594055176,0.4534429311752319,0,112640
48.08040237426758,8.022440910339355,0.4655720889568329,0,112896
48.07270431518555,8.038002014160156,0.4777219891548157,0,113152
48.06560897827148,8.053545951843262,0.489894837141037,0,113408
48.05761337280273,8.069068908691406,0.5020927786827087,0,113664
48.04964828491211,8.08457088470459,0.5143179297447205,0,113920
48.04111862182617,8.10004997253418,0.5265722870826721,0,114176
48.03231811523438,8.115504264831543,0.5388580560684204,0,114432
48.0228157043457,8.130932807922363,0.5511770248413086,0,114688
48.01527786254883,8.143292427062988,0.5610886216163635,0,114944
48.00679016113281,8.155633926391602,0.5710241198539734,0,115200
47.99850082397461,8.167954444885254,0.5809844136238098,0,115456
47.98932266235352,8.180254936218262,0.5909703373908997,0,115712
47.98005294799805,8.192533493041992,0.600982666015625,0,115968
47.97014617919922,8.204790115356445,0.6110223531723022,0,116224
47.95983505249023,8.217022895812988,0.6210901141166687,0,116480
47.9486083984375,8.229232788085938,0.6311867833137512,0,116736
47.93747711181641,8.24141788482666,0.6413131952285767,0,116992
47.92426681518555,8.25357723236084,0.6514701247215271,0,117248
47.91238784790039,8.26570987701416,0.6616584062576294,0,117504
47.89664840698242,8.277815818786621,0.6718788743019104,0,117760
47.8834342956543,8.289894104003906,0.6821321249008179,0,118016
47.86504364013672,8.301946640014648,0.692415714263916,0,118272
47.84948348999023,8.313980102539062,0.7027221918106079,0,118528
47.82848739624023,8.326000213623047,0.7130436897277832,0,118784
47.8099479675293,8.338013648986816,0.7233725190162659,0,119040
47.78647613525391,8.350028038024902,0.7337008714675903,0,119296
47.76473617553711,8.362049102783203,0.7440209984779358,0,119552
47.73838806152344,8.374083518981934,0.7543250918388367,0,119808
47.71353912353516,8.386138916015625,0.7646054029464722,0,120064
47.68379211425781,8.398221015930176,0.7748539447784424,0,120320
47.65615844726562,8.410337448120117,0.7850630283355713,0,120576
47.62277984619141,8.422492980957031,0.7952244877815247,0,120832
47.59098434448242,8.434695243835449,0.8053289651870728,0,121088
47.5536994934082,8.446953773498535,0.8153663873672485,0,121344
47.51836776733398,8.459275245666504,0.8253264427185059,0,121600
47.47728729248047,8.47166633605957,0.835198700428009,0,121856
47.43698120117188,8.484135627746582,0.8449724316596985,0,122112
47.39054870605469,8.496689796447754,0.8546369671821594,0,122368
47.34617233276367,8.509336471557617,0.8641807436943054,0,122624
47.2947883605957,8.522085189819336,0.8735877871513367,0,122880
47.24457550048828,8.534946441650391,0.8828391432762146,0,123136
47.18667602539062,8.547932624816895,0.8919154405593872,0,123392
47.13349533081055,8.561052322387695,0.9007968306541443,0,123648
47.07160949707031,8.574315071105957,0.9094629287719727,0,123904
47.01338195800781,8.58773136138916,0.9178903698921204,0,124160
46.94806671142578,8.601310729980469,0.9260504841804504,0,124416
46.88767623901367,8.615065574645996,0.9339127540588379,0,124672
46.82450485229492,8.62900447845459,0.9414427876472473,0,124928
46.7645263671875,8.64313793182373,0.9486024975776672,0,125184
46.70873260498047,8.657471656799316,0.9553508758544922,0,125440
46.66081619262695,8.672012329101562,0.9616402387619019,0,125696
46.62210083007812,8.686761856079102,0.9674212336540222,0,125952
46.59513473510742,8.701709747314453,0.9726712107658386,0,126208
46.58056259155273,8.716832160949707,0.9773921966552734,0,126464
46.57694625854492,8.732108116149902,0.9815916419029236,0,126720
46.58332061767578,8.747514724731445,0.9852840304374695,0,126976
46.59625244140625,8.763030052185059,0.9884880781173706,0,127232
46.6163444519043,8.778634071350098,0.9912288188934326,0,127488
46.63318634033203,8.794308662414551,0.9935328960418701,0,127744
46.66176223754883,8.810038566589355,0.9954267740249634,0,128000
46.68122863769531,8.825808525085449,0.9969455003738403,0,128256
46.71039962768555,8.841606140136719,0.9981436133384705,0,128512
46.7267951965332,8.857423782348633,0.9990543127059937,0,128768
46.75376129150391,8.873255729675293,0.9996466040611267,0,129024
46.76688766479492,8.889096260070801,0.9999219179153442,0,129280
46.78955459594727,8.904939651489258,1.000002980232239,0,129536
46.80019378662109,8.920783042907715,1.000010967254639,0,129792
46.81784057617188,8.936626434326172,0.9999973773956299,0,130048
46.8280029296875,8.952469825744629,0.9999913573265076,0,130304
46.84136199951172,8.968313217163086,0.9999934434890747,0,130560
46.85219573974609,8.984156608581543,0.999998152256012,0,130816
